square_footage,bedrooms,bathrooms,price
923.0,2.0,2.0,50.0
1000.0,2.0,2.0,32.0
1276.0,2.0,2.0,45.0
1460.0,3.0,3.0,70.0
1355.0,2.0,2.0,95.0
833.0,1.0,1.0,49.0
1200.0,8.0,8.0,275.0
1750.0,5.0,5.0,450.0
1200.0,2.0,2.0,48.0
669.0,1.0,1.0,36.85
2200.0,3.0,4.0,105.0
1594.0,3.0,3.0,125.0
1790.0,3.0,3.0,105.0
1020.0,2.0,2.0,45.0
3250.0,4.0,5.0,850.0
1037.0,2.0,2.0,36.28
1345.0,3.0,2.0,57.0
1070.0,2.0,2.0,43.0
3000.0,4.0,5.0,270.0
1385.0,3.0,2.0,76.18
1207.0,2.0,2.0,79.9
1140.0,2.0,2.0,55.5
1220.0,2.0,2.0,68.0
3811.0,4.0,3.0,475.0
3596.0,4.0,5.0,252.0
1965.0,3.0,3.0,120.0
1760.0,3.0,2.0,115.0
1225.0,2.0,2.0,70.0
1075.0,2.0,2.0,52.43
1000.0,2.0,2.0,68.0
1891.0,3.0,3.0,109.0
1322.0,2.0,2.0,86.0
1095.0,3.0,3.0,215.0
3600.0,4.0,4.0,260.0
1045.0,2.0,2.0,36.58
1545.0,3.0,3.0,85.0
1996.0,3.0,3.0,135.0
1125.0,2.0,2.0,70.0
1560.0,3.0,3.0,115.0
2000.0,3.0,2.0,85.0
3100.0,4.0,4.0,310.0
780.0,2.0,2.0,35.0
1350.0,2.0,2.0,110.0
2275.0,3.0,4.0,180.0
1350.0,2.0,2.0,41.0
1464.0,3.0,3.0,56.0
1570.0,3.0,3.0,64.5
708.0,1.0,1.0,28.32
1680.0,3.0,3.0,160.0
1400.0,2.0,2.0,82.0
1310.0,2.0,2.0,72.0
3300.0,6.0,6.0,165.0
1175.0,2.0,2.0,57.0
1428.0,3.0,2.0,80.0
750.0,4.0,4.0,62.0
3252.0,4.0,4.0,280.0
1194.0,2.0,2.0,46.0
750.0,8.0,8.0,200.0
1080.0,2.0,2.0,35.0
1200.0,3.0,2.0,68.0
1200.0,2.0,2.0,45.0
1200.0,5.0,4.0,120.0
1320.0,3.0,2.0,38.13
1842.0,3.0,3.0,115.0
1146.0,2.0,2.0,55.0
440.0,1.0,1.0,28.0
1048.0,2.0,2.0,50.0
1801.0,3.0,3.0,115.0
1232.0,2.0,2.0,69.61
1150.0,2.0,2.0,90.0
1868.0,3.0,3.0,120.0
1445.0,3.0,2.0,47.1
1466.0,3.0,2.0,140.0
1730.0,3.0,3.0,100.0
3860.0,3.0,3.0,402.0
1185.0,2.0,2.0,70.0
3027.0,3.0,4.0,260.0
2400.0,4.0,4.0,147.0
1185.0,2.0,2.0,49.0
1150.0,2.0,2.0,49.0
2000.0,5.0,4.0,180.0
875.0,6.0,3.0,98.0
1075.0,2.0,2.0,35.0
1760.0,3.0,3.0,123.0
1600.0,2.0,2.0,63.98
910.0,4.0,4.0,140.0
1000.0,2.0,2.0,78.0
1215.0,2.0,2.0,90.0
1734.0,3.0,3.0,125.0
1280.0,2.0,2.0,60.0
1113.0,2.0,2.0,55.0
1272.0,2.0,2.0,48.0
1240.0,3.0,3.0,41.0
704.0,8.0,8.0,92.0
1100.0,2.0,2.0,70.0
896.0,2.0,2.0,30.13
3657.0,4.0,5.0,220.0
1200.0,2.0,2.0,35.0
2800.0,4.0,4.0,155.0
2790.0,4.0,4.0,198.0
3500.0,3.0,3.0,198.0
3600.0,3.0,3.0,150.0
1500.0,2.0,2.0,30.0
1200.0,8.0,7.0,220.0
1096.0,2.0,2.0,48.0
580.0,2.0,2.0,95.0
1094.0,2.0,2.0,44.0
1100.0,2.0,2.0,49.0
2987.5,4.0,5.0,191.0
2503.0,4.0,6.0,325.0
1145.0,2.0,2.0,40.0
1550.0,3.0,3.0,74.5
1830.0,3.0,4.0,82.0
1746.0,3.0,3.0,84.95
1280.0,4.0,4.0,115.0
918.0,2.0,2.0,27.54
645.0,1.0,1.0,16.45
1305.0,3.0,2.0,60.0
1207.0,2.0,2.0,62.0
1678.0,3.0,3.0,125.0
950.0,2.0,2.0,50.0
1200.0,10.0,7.0,240.0
1070.0,2.0,2.0,55.0
1732.46,3.0,3.0,92.0
1639.0,3.0,2.0,40.98
1360.0,2.0,2.0,103.0
2592.0,4.0,4.0,250.0
4470.0,3.0,3.0,700.0
720.0,5.0,4.0,62.0
1656.0,3.0,3.0,150.0
985.0,2.0,2.0,49.0
1999.0,3.0,3.0,135.0
1050.0,2.0,2.0,75.0
1440.0,3.0,2.0,64.0
1600.0,3.0,2.0,160.0
1253.0,2.0,2.0,52.66
1200.0,3.0,3.0,85.0
1360.0,3.0,2.0,75.0
1086.0,2.0,2.0,47.5
1655.0,3.0,3.0,155.0
2600.0,4.0,4.0,260.0
1418.0,2.0,2.0,78.0
1270.0,2.0,2.0,100.0
1410.0,3.0,2.0,52.17
1150.0,2.0,2.0,74.0
600.0,2.0,3.0,45.0
1440.0,3.0,3.0,65.8
1200.0,3.0,2.0,108.0
1200.0,2.0,2.0,75.0
1410.0,3.0,2.0,50.06
1200.0,4.0,5.0,92.0
600.0,3.0,3.0,60.0
624.0,1.0,1.0,35.0
1060.0,2.0,2.0,58.0
3960.0,4.0,5.0,386.0
1200.0,2.0,2.0,45.0
1200.0,4.0,4.0,175.0
1917.0,4.0,3.0,60.0
950.0,2.0,2.0,40.0
3040.0,2.0,2.0,48.0
1250.0,3.0,3.0,50.0
1235.0,2.0,2.0,60.0
722.0,1.0,1.0,46.0
2775.0,4.0,3.0,165.0
1200.0,2.0,2.0,93.0
1400.0,3.0,3.0,68.0
1225.0,3.0,3.0,60.0
1220.0,2.0,2.0,58.5
705.0,1.0,1.0,52.5
1880.0,3.0,3.0,94.36
1200.0,2.0,2.0,70.0
1550.0,3.0,2.0,60.0
1893.0,3.0,3.0,130.0
1650.0,3.0,3.0,75.0
1113.0,2.0,2.0,46.0
1500.0,2.0,2.0,203.0
1800.0,9.0,9.0,180.0
1586.0,3.0,3.0,70.0
4000.0,3.0,3.0,235.0
1541.0,3.0,3.0,80.0
1830.0,3.0,3.0,101.0
1200.0,2.0,2.0,48.0
1800.0,3.0,2.0,72.0
1015.0,2.0,2.0,40.0
1120.0,2.0,2.0,37.95
706.0,1.0,1.0,48.24
1350.0,4.0,4.0,85.0
610.0,6.0,4.0,95.0
1900.0,3.0,3.0,99.0
1200.0,4.0,4.0,243.0
3000.0,4.0,5.0,150.0
1075.0,3.0,2.0,42.0
1290.0,2.0,2.0,80.0
1200.0,2.0,2.0,50.0
1150.0,2.0,2.0,53.11
1360.0,3.0,2.0,61.2
4500.0,9.0,9.0,500.0
935.0,2.0,2.0,32.73
1730.0,3.0,3.0,140.0
1260.0,2.0,2.0,53.0
675.0,6.0,6.0,125.0
4000.0,4.0,4.0,650.0
950.0,2.0,2.0,45.68
600.0,2.0,3.0,85.0
2500.0,5.0,5.0,120.0
3216.0,4.0,5.0,300.0
800.0,6.0,3.0,120.0
1991.0,3.0,4.0,88.0
1115.0,2.0,2.0,60.0
1900.0,3.0,3.0,150.0
1109.0,2.0,2.0,41.49
2340.0,4.0,5.0,129.0
1200.0,6.0,6.0,300.0
4356.0,4.0,5.0,850.0
1005.0,2.0,2.0,43.0
416.0,1.0,1.0,19.5
1394.0,2.0,2.0,100.0
2138.0,3.0,3.0,110.0
1550.0,3.0,3.0,160.0
1300.0,3.0,3.0,80.0
1265.0,2.0,2.0,82.0
1140.0,2.0,2.0,52.0
1050.0,2.0,2.0,40.0
1100.0,2.0,2.0,48.0
1012.0,2.0,2.0,59.0
1600.0,4.0,4.0,112.0
1326.0,2.0,2.0,57.0
1654.0,3.0,2.0,85.0
1705.0,3.0,2.0,290.0
1070.0,2.0,2.0,42.8
1700.0,3.0,3.0,95.0
910.2,2.0,2.0,80.64
1140.0,2.0,2.0,50.66
4960.0,4.0,4.0,400.0
2254.0,3.0,3.0,170.0
945.0,2.0,2.0,47.0
2462.0,4.0,6.0,150.0
1350.0,3.0,3.0,240.0
615.0,1.0,1.0,44.0
1110.0,2.0,2.0,65.0
575.0,1.0,1.0,88.0
1025.0,2.0,2.0,54.1
1758.0,3.0,3.0,95.0
3179.0,4.0,5.0,351.0
1342.0,3.0,3.0,92.0
1800.0,3.0,3.0,85.0
2928.0,4.0,4.0,198.0
1140.0,2.0,2.0,32.0
1608.0,2.0,2.0,85.0
1645.0,3.0,2.0,82.0
1410.0,3.0,2.0,56.4
1200.0,2.0,2.0,52.0
1275.0,3.0,2.0,41.5
3800.0,4.0,4.0,600.0
909.0,3.0,2.0,40.0
1200.0,2.0,3.0,85.0
1080.0,2.0,2.0,73.0
1200.0,2.0,2.0,34.0
1092.0,2.0,2.0,60.0
1932.0,3.0,4.0,135.0
1156.0,2.0,2.0,72.0
924.0,2.0,2.0,35.11
1330.0,2.0,2.0,75.0
1917.0,3.0,4.0,113.0
985.0,2.0,2.0,25.12
2400.0,6.0,6.0,408.0
1800.0,4.0,5.0,500.0
1290.0,2.0,1.0,225.0
655.0,1.0,1.0,53.0
1800.0,3.0,3.0,140.0
1360.0,4.0,2.0,45.0
1785.0,3.0,3.0,118.0
4000.0,7.0,7.0,130.0
1645.0,3.0,3.0,120.0
1235.0,2.0,2.0,63.0
900.0,2.0,2.0,48.0
662.0,1.0,1.0,42.0
1440.0,5.0,5.0,100.0
1215.0,2.0,2.0,62.0
845.0,2.0,2.0,37.0
1525.0,3.0,2.0,87.0
1000.0,2.0,2.0,48.0
1255.0,3.0,2.0,90.0
1560.0,3.0,3.0,120.0
2100.0,3.0,3.0,110.0
1620.0,3.0,2.0,85.0
1595.0,3.0,3.0,90.0
1095.0,2.0,2.0,38.52
835.0,2.0,2.0,37.0
2182.0,3.0,3.0,72.04
1418.0,2.0,2.0,106.0
1900.0,3.0,2.0,180.0
2700.0,3.0,5.0,175.0
1070.0,2.0,2.0,48.0
2000.0,9.0,9.0,150.0
2400.0,43.0,40.0,660.0
755.0,1.0,1.0,42.41
1645.0,3.0,3.0,117.0
2400.0,3.0,3.0,190.0
645.0,1.0,1.0,16.45
3900.0,4.0,4.0,333.0
2400.0,3.0,4.0,200.0
2416.0,10.0,10.0,600.0
919.0,2.0,2.0,28.0
1725.0,3.0,3.0,110.0
1346.0,2.0,2.0,71.32
1070.0,2.0,2.0,45.0
1225.0,2.0,2.0,35.52
880.0,6.0,6.0,75.0
640.0,1.0,1.0,20.5
1310.0,3.0,2.0,52.4
1190.0,2.0,2.0,39.0
1645.0,3.0,3.0,87.5
1350.0,2.0,2.0,89.0
1404.0,2.0,2.0,68.8
1105.0,3.0,2.0,35.0
900.0,2.0,2.0,41.0
1650.0,4.0,4.0,320.0
1100.0,2.0,2.0,41.15
2100.0,4.0,4.0,95.0
1948.0,3.0,3.0,130.0
1464.0,3.0,3.0,56.0
1210.0,2.0,2.0,45.0
4000.0,5.0,5.0,220.0
1252.0,2.0,2.0,55.0
1200.0,5.0,4.0,240.0
3905.0,5.0,7.0,290.0
2600.0,3.0,3.0,140.0
1300.0,3.0,3.0,89.13
1130.0,2.0,2.0,73.0
1200.0,4.0,3.0,135.0
1690.0,3.0,3.0,125.0
4500.0,3.0,4.0,360.0
950.0,2.0,2.0,60.0
1020.0,2.0,2.0,57.0
2107.0,4.0,4.0,95.0
1735.0,3.0,3.0,72.0
915.0,2.0,2.0,37.0
1450.0,3.0,3.0,68.0
2215.0,3.0,4.0,156.0
2431.0,3.0,3.0,100.0
1804.0,3.0,3.0,102.0
1600.0,2.0,3.0,88.0
1280.0,2.0,2.0,75.0
1255.0,3.0,3.0,77.68
1320.0,2.0,2.0,150.0
1257.0,2.0,2.0,69.0
1240.0,2.0,2.0,53.27
1200.0,4.0,4.0,240.0
1850.0,6.0,6.0,150.0
1255.0,2.0,2.0,66.0
870.0,2.0,2.0,36.0
1789.0,3.0,3.0,98.0
800.0,6.0,6.0,110.0
660.0,2.0,1.0,18.0
600.0,3.0,3.0,54.0
1155.0,2.0,2.0,56.0
1235.0,2.0,2.0,65.0
2675.0,4.0,4.0,140.0
1025.0,2.0,2.0,50.0
1395.0,3.0,2.0,72.0
1530.0,3.0,2.0,74.4
1252.0,3.0,2.0,71.0
1081.0,2.0,2.0,30.27
1255.0,3.0,3.0,130.0
2062.0,4.0,3.0,150.0
1220.0,3.0,3.0,56.0
1408.0,3.0,2.0,55.0
1180.0,3.0,2.0,60.0
715.0,1.0,1.0,29.0
1230.0,2.0,2.0,94.5
1035.0,2.0,2.0,45.5
3360.0,4.0,5.0,225.0
1300.0,3.0,3.0,77.99
1100.0,3.0,3.0,52.97
1216.0,2.0,2.0,84.0
1450.0,2.0,2.0,62.63
705.0,1.0,1.0,57.0
1385.0,3.0,3.0,64.0
1200.0,2.0,2.0,36.1
1310.0,3.0,2.0,32.75
1043.0,2.0,2.0,39.5
1320.0,2.0,2.0,110.0
1900.0,3.0,3.0,205.0
1140.0,2.0,2.0,39.9
1100.0,2.0,2.0,45.0
1586.0,3.0,3.0,90.0
975.0,2.0,2.0,24.86
1365.0,2.0,3.0,60.0
1263.0,2.0,2.0,107.0
1565.0,3.0,2.0,59.76
1163.0,3.0,3.0,180.0
2882.0,4.0,5.0,204.0
2320.0,3.0,3.0,170.0
1750.0,3.0,3.0,99.0
1143.0,2.0,2.0,55.0
1936.0,3.0,3.0,118.0
660.0,2.0,1.0,15.0
700.0,2.0,1.0,19.0
1402.0,3.0,2.0,85.0
4640.0,4.0,4.0,600.0
1000.0,2.0,2.0,41.0
1000.0,2.0,2.0,35.0
818.0,2.0,2.0,26.0
1680.0,4.0,3.0,135.0
2422.0,4.0,3.0,150.0
1145.0,2.0,2.0,100.0
1190.0,3.0,2.0,30.35
1145.0,2.0,2.0,62.0
1575.0,3.0,3.0,68.0
9000.0,3.0,4.0,390.0
1200.0,2.0,2.0,46.0
1500.0,3.0,2.0,63.0
2560.0,4.0,4.0,75.0
1583.0,3.0,3.0,76.1
700.0,2.0,2.0,34.98
950.0,2.0,2.0,38.0
1041.0,2.0,2.0,36.44
1085.0,2.0,2.0,70.0
1070.0,2.0,2.0,37.0
1165.0,2.0,2.0,45.0
1000.0,2.0,2.0,35.0
1169.0,2.0,2.0,64.0
1150.0,4.0,4.0,110.0
1840.0,3.0,3.0,140.0
1550.0,3.0,3.0,75.0
997.0,2.0,2.0,53.0
1457.0,2.0,2.0,60.0
1000.0,2.0,2.0,60.0
1000.0,2.0,2.0,60.0
1500.0,3.0,3.0,88.0
958.0,5.0,3.0,210.0
1165.0,2.0,2.0,75.0
1200.0,7.0,7.0,169.0
1787.0,3.0,3.0,123.0
1288.0,3.0,2.0,70.0
1430.0,3.0,2.0,54.11
3035.0,3.0,5.0,271.0
750.0,1.0,1.0,25.5
900.0,4.0,2.0,115.0
1200.0,3.0,3.0,67.77
1500.0,3.0,2.0,78.0
1230.0,2.0,2.0,66.25
780.0,1.0,1.0,55.0
1220.0,2.0,2.0,80.0
1110.0,2.0,2.0,43.0
2100.0,3.0,3.0,240.0
1380.0,9.0,9.0,150.0
1690.0,3.0,3.0,85.0
1130.0,2.0,2.0,78.0
1213.0,2.0,2.0,59.32
900.0,2.0,2.0,45.0
1199.0,2.0,2.0,85.0
5000.0,4.0,4.0,290.0
2072.5,4.0,2.0,111.0
700.0,7.0,8.0,100.0
661.0,1.0,1.0,36.0
1804.0,2.0,2.0,285.0
1710.0,3.0,3.0,100.0
1030.0,2.0,2.0,50.0
1220.0,3.0,3.0,56.0
1530.0,3.0,3.0,73.5
1200.0,2.0,2.0,78.0
2000.0,3.0,3.0,85.0
300.0,1.0,1.0,20.0
1751.0,3.0,2.0,115.0
800.0,2.0,1.0,170.0
1255.0,2.0,2.0,79.0
1778.0,3.0,3.0,122.0
1100.0,2.0,2.0,45.0
1480.0,2.0,2.0,65.0
1358.0,2.0,2.0,81.0
580.0,1.0,1.0,27.0
1197.0,2.0,2.0,63.0
1200.0,4.0,2.0,170.0
1705.0,3.0,3.0,110.0
1310.0,3.0,2.0,37.83
1132.0,2.0,2.0,67.9
1200.0,3.0,3.0,140.0
814.0,2.0,2.0,55.0
1575.0,3.0,3.0,90.0
1302.0,2.0,2.0,66.0
1800.0,6.0,8.0,175.0
2006.8,3.0,4.0,196.0
1100.0,2.0,2.0,44.0
2400.0,5.0,5.0,400.0
830.0,2.0,2.0,37.0
435.0,1.0,1.0,19.5
1590.0,3.0,3.0,120.0
1140.0,2.0,2.0,33.06
1090.0,2.0,2.0,59.8
1922.0,3.0,3.0,106.0
965.0,2.0,2.0,67.0
883.0,2.0,2.0,40.95
1062.0,2.0,2.0,42.47
1089.0,2.0,2.0,32.67
1358.0,3.0,2.0,43.1
1108.0,2.0,2.0,87.0
1197.0,2.0,2.0,79.0
1190.0,2.0,2.0,50.0
3754.0,4.0,6.0,430.0
1749.0,3.0,3.0,117.0
1750.0,4.0,3.0,215.0
1691.0,3.0,3.0,104.0
1449.0,3.0,3.0,100.0
1625.0,3.0,2.0,87.72
1400.0,2.0,2.0,80.0
1310.0,3.0,2.0,37.83
1100.0,2.0,2.0,48.0
1230.0,3.0,2.0,53.51
1750.0,3.0,3.0,130.0
1450.0,3.0,3.0,100.0
1810.0,3.0,3.0,126.0
1246.0,2.0,2.0,62.3
1420.0,3.0,3.0,85.0
2658.0,4.0,5.0,187.0
1450.0,3.0,2.0,89.6
1200.0,4.0,4.0,230.0
1367.0,2.0,2.0,62.0
2254.0,3.0,3.0,170.0
1160.0,2.0,2.0,42.0
1200.0,5.0,4.0,185.0
1711.0,3.0,3.0,75.0
750.0,9.0,6.0,112.0
1120.0,2.0,2.0,37.97
950.0,2.0,2.0,47.0
1560.0,2.0,2.0,145.0
1250.0,14.0,15.0,125.0
1225.0,2.0,2.0,60.0
1200.0,3.0,2.0,66.0
1340.0,2.0,2.0,77.0
1846.0,3.0,3.0,145.0
1155.0,2.0,2.0,46.0
1205.0,2.0,2.0,70.0
1140.0,2.0,2.0,36.0
1140.0,2.0,2.0,38.65
1300.0,3.0,2.0,63.0
1051.0,2.0,2.0,60.0
1134.0,2.0,2.0,45.36
2500.0,3.0,4.0,260.0
12000.0,8.0,9.0,1900.0
1135.0,2.0,2.0,32.91
1745.0,3.0,3.0,77.0
500.0,5.0,5.0,92.0
1665.0,3.0,3.0,105.0
1220.0,2.0,2.0,48.79
1868.0,3.0,3.0,113.0
640.0,3.0,3.0,45.0
2300.0,4.0,4.0,200.0
1210.0,2.0,2.0,76.0
1351.0,2.0,2.0,77.0
1636.0,3.0,3.0,119.0
2400.0,5.0,6.0,450.0
1464.0,2.0,2.0,56.0
418.0,1.0,1.0,12.0
1339.0,2.0,2.0,62.0
2370.0,3.0,4.0,195.0
1530.0,3.0,2.0,74.5
1100.0,2.0,2.0,46.0
1350.0,3.0,3.0,58.0
1290.0,2.0,2.0,52.0
1220.0,3.0,2.0,35.23
1846.0,3.0,3.0,155.0
1847.0,3.0,3.0,135.0
3100.0,4.0,4.0,350.0
1430.0,2.0,2.0,110.0
935.0,2.0,2.0,45.0
1350.0,3.0,3.0,85.0
540.0,3.0,3.0,60.0
1590.0,3.0,3.0,96.5
1286.0,3.0,3.0,67.0
1141.0,2.0,2.0,40.0
1554.0,2.0,3.0,130.0
3520.0,3.0,3.0,430.0
7500.0,5.0,7.0,1700.0
1749.0,3.0,3.0,112.0
2250.0,5.0,5.0,360.0
1140.0,2.0,2.0,45.0
1632.0,4.0,3.0,128.0
1000.0,3.0,2.0,41.0
1065.0,2.0,2.0,58.0
1520.0,3.0,2.0,96.0
1075.0,3.0,2.0,43.0
5.0,7.0,7.0,115.0
1539.0,3.0,2.0,52.36
1342.0,2.0,2.0,115.0
1004.0,2.0,2.0,49.0
1295.0,2.0,2.0,95.0
1098.0,2.0,2.0,74.0
1070.0,2.0,2.0,45.5
1016.0,2.0,2.0,40.0
1450.0,3.0,3.0,68.0
654.0,1.0,1.0,37.0
5985.0,4.0,4.0,775.0
1080.0,2.0,2.0,38.0
1046.0,2.0,2.0,75.0
1950.0,3.0,3.0,165.0
1610.0,3.0,3.0,84.53
2493.0,3.0,3.0,115.0
1151.0,2.0,2.0,50.5
1125.0,2.0,2.0,58.0
992.0,2.0,2.0,25.79
1000.0,2.0,3.0,60.0
2400.0,5.0,3.0,510.0
1850.0,3.0,3.0,90.0
1174.0,2.0,2.0,75.0
2661.0,3.0,2.0,226.5
1100.0,2.0,2.0,45.0
1095.0,2.0,2.0,38.33
3580.0,3.0,3.0,411.0
900.0,3.0,4.0,155.0
1082.0,3.0,2.0,42.0
1350.0,3.0,2.0,47.24
1314.0,2.0,2.0,78.0
1290.0,2.0,2.0,40.63
1010.0,2.0,2.0,55.0
2200.0,2.0,2.0,110.0
1636.0,3.0,3.0,97.0
1050.0,2.0,2.0,39.0
1200.0,2.0,2.0,200.0
1520.0,3.0,2.0,125.0
2500.0,5.0,5.0,110.0
1067.0,2.0,2.0,60.0
1060.0,2.0,2.0,35.0
955.0,2.0,2.0,35.28
1418.0,2.0,2.0,104.0
1200.0,9.0,8.0,225.0
700.0,2.0,1.0,19.4
1366.0,2.0,2.0,83.0
1090.0,2.0,2.0,35.03
1250.0,3.0,3.0,58.0
3600.0,4.0,4.0,450.0
950.0,2.0,2.0,33.0
1470.0,2.0,2.0,170.0
1250.0,2.0,2.0,40.0
800.0,4.0,4.0,180.0
1494.0,3.0,2.0,94.55
1445.0,3.0,2.0,105.0
1397.0,3.0,3.0,105.0
606.0,1.0,1.0,40.0
861.0,2.0,2.0,34.5
1170.0,2.0,2.0,40.0
2461.0,4.0,6.0,353.0
1205.0,2.0,2.0,75.0
1224.0,8.0,4.0,200.0
660.0,1.0,1.0,75.0
1153.0,2.0,2.0,43.5
2400.0,5.0,5.0,275.0
4500.0,5.0,7.0,294.0
1200.0,2.0,2.0,62.0
1450.0,3.0,3.0,42.0
1139.0,2.0,2.0,60.0
1530.0,3.0,3.0,105.0
825.0,6.0,6.0,400.0
1575.0,3.0,3.0,101.0
650.0,1.0,1.0,25.0
1120.0,2.0,2.0,40.0
1700.0,3.0,3.0,80.0
1090.0,2.0,2.0,48.0
1897.0,3.0,4.0,93.0
1200.0,3.0,3.0,72.0
700.0,2.0,2.0,40.0
1437.0,2.0,2.0,71.13
1856.0,3.0,3.0,120.0
1500.0,3.0,2.0,65.0
1036.0,2.0,2.0,59.45
3000.0,6.0,8.0,90.0
1125.0,2.0,2.0,40.0
1320.0,3.0,2.0,55.44
2215.0,3.0,4.0,310.0
660.0,2.0,1.0,16.0
1730.0,3.0,3.0,110.0
750.0,4.0,4.0,85.0
1804.0,3.0,3.0,115.0
1795.0,3.0,3.0,140.0
1050.0,2.0,2.0,50.0
2100.0,3.0,3.0,120.0
1199.0,3.0,2.0,48.5
1350.0,3.0,2.0,280.0
1100.0,2.0,2.0,47.0
1000.0,2.0,1.0,75.0
1254.0,3.0,2.0,70.0
600.0,8.0,8.0,70.0
940.0,2.0,2.0,49.0
1280.0,2.0,2.0,80.0
2155.0,4.0,3.0,125.0
3200.0,5.0,5.0,140.0
4260.0,4.0,4.0,272.0
1255.0,3.0,2.0,95.0
1388.0,3.0,3.0,69.99
905.0,1.0,1.0,52.0
1176.0,2.0,2.0,44.0
1390.0,3.0,2.0,61.16
2400.0,4.0,4.0,400.0
1160.0,2.0,2.0,55.0
2800.0,4.0,4.0,140.0
1200.0,4.0,4.0,205.0
1583.0,3.0,3.0,115.0
1252.0,3.0,3.0,63.0
1170.0,2.0,2.0,86.0
1350.0,3.0,2.0,51.0
1075.0,2.0,2.0,30.0
972.0,2.0,2.0,40.0
1486.0,3.0,3.0,83.22
555.0,2.0,1.0,37.0
4830.0,4.0,5.0,390.0
850.0,2.0,2.0,75.0
1282.0,3.0,3.0,178.0
2790.0,4.0,4.0,198.0
2383.0,4.0,5.0,215.0
1103.0,2.0,2.0,55.0
1577.0,3.0,3.0,67.0
1465.0,3.0,3.0,80.01
1600.0,3.0,3.0,64.0
1090.0,2.0,2.0,45.0
1721.0,3.0,3.0,80.86
1100.0,2.0,2.0,55.0
1450.0,3.0,3.0,71.0
1071.0,2.0,2.0,62.0
2266.0,3.0,3.0,169.0
2065.0,3.0,3.0,130.0
1800.0,3.0,3.0,90.0
1150.0,2.0,2.0,125.0
1200.0,8.0,8.0,220.0
1123.0,2.0,2.0,56.0
1884.0,3.0,3.0,98.0
930.0,7.0,4.0,85.0
1145.0,2.0,2.0,75.0
1328.0,3.0,2.0,60.0
950.0,2.0,2.0,55.0
1250.0,2.0,2.0,59.0
1115.0,2.0,2.0,46.0
1318.0,3.0,3.0,54.0
3300.0,3.0,4.0,160.0
1280.0,2.0,2.0,48.0
1230.0,2.0,2.0,59.0
1420.0,3.0,2.0,60.0
2111.0,3.0,4.0,120.0
1100.0,2.0,2.0,54.0
1750.0,3.0,3.0,136.0
2550.0,3.0,4.0,290.0
700.0,2.0,1.0,35.0
1050.0,2.0,2.0,42.0
1235.0,2.0,2.0,90.0
1200.0,2.0,2.0,63.0
900.0,2.0,2.0,30.0
1146.0,2.0,2.0,38.0
1200.0,4.0,4.0,110.0
2400.0,1.0,1.0,200.0
1200.0,6.0,5.0,108.0
615.0,1.0,1.0,24.0
1070.0,2.0,2.0,49.65
1538.0,5.0,5.0,300.0
1355.0,3.0,2.0,58.25
3080.0,4.0,2.0,285.0
1800.0,3.0,3.0,80.0
1400.0,3.0,2.0,50.06
1123.0,2.0,2.0,48.0
1200.0,4.0,2.0,130.0
787.0,2.0,2.0,31.0
1082.0,3.0,2.0,45.0
1096.0,2.0,2.0,41.0
1200.0,7.0,7.0,140.0
1140.0,3.0,3.0,130.0
1130.0,2.0,2.0,52.0
550.0,1.0,1.0,12.0
1058.0,2.0,2.0,85.0
1269.0,3.0,2.0,73.0
946.0,3.0,3.0,140.0
3400.0,4.0,6.0,420.0
2689.0,4.0,6.0,245.0
1976.0,3.0,3.0,65.21
1820.0,3.0,3.0,77.0
1329.0,3.0,2.0,56.0
1350.0,3.0,2.0,80.99
1250.0,4.0,3.0,175.0
1205.0,2.0,2.0,40.0
800.0,6.0,6.0,98.0
1339.0,2.0,2.0,71.5
938.0,2.0,2.0,35.0
450.0,1.0,1.0,25.0
1100.0,2.0,2.0,70.0
600.0,4.0,3.0,95.0
1060.0,2.0,2.0,40.0
1125.0,2.0,2.0,40.0
810.0,1.0,1.0,21.0
1060.0,2.0,2.0,65.0
1749.0,4.0,4.0,90.0
1200.0,3.0,2.0,75.0
1100.0,2.0,2.0,85.0
680.0,1.0,1.0,32.64
720.0,4.0,4.0,48.0
6613.0,5.0,7.0,950.0
1925.0,3.0,3.0,110.0
502.0,1.0,1.0,25.0
3339.0,3.0,3.0,250.0
1475.0,3.0,2.0,74.0
1550.0,3.0,3.0,258.0
966.0,2.0,2.0,49.0
1350.0,6.0,6.0,160.0
1300.0,2.0,2.0,75.0
4400.0,5.0,4.0,350.0
1559.0,3.0,3.0,120.0
1246.0,2.0,2.0,63.0
2790.0,3.0,3.0,950.0
1410.0,3.0,2.0,53.58
1300.0,4.0,3.0,75.0
1339.0,2.0,2.0,58.0
900.0,4.0,4.0,75.0
1104.0,2.0,2.0,35.5
900.0,2.0,2.0,45.0
1550.0,3.0,2.0,79.0
670.0,1.0,1.0,35.0
1483.0,2.0,2.0,98.0
1540.0,3.0,2.0,70.0
1200.0,8.0,7.0,100.0
1255.0,2.0,2.0,54.5
600.0,3.0,3.0,100.0
1036.0,2.0,2.0,110.0
1460.0,3.0,2.0,75.0
1230.0,2.0,2.0,58.0
1340.0,2.0,2.0,60.0
1600.0,3.0,3.0,61.37
2162.0,3.0,3.0,200.0
919.0,2.0,2.0,40.0
1070.0,2.0,2.0,38.9
1733.0,3.0,2.0,85.0
1221.0,3.0,3.0,72.0
1041.0,2.0,2.0,36.44
2550.0,4.0,4.0,149.0
